DateKey,CalendarYear,CalendarYearLabel,CalendarHalfYearLabel,CalendarQuarterLabel,CalendarMonthLabel,CalendarWeekLabel,CalendarDayOfWeekLabel,FiscalYear,FiscalYearLabel,FiscalHalfYearLabel,FiscalQuarterLabel,FiscalMonthLabel,IsWorkDay,IsHoliday,EuropeSeason,NorthAmericaSeason,AsiaSeason,MonthNumber,CalendarDayOfWeekNumber
6/01/2025,2025,Year 2025,H1,Q1,January,Week 2,Thursday,2025,FiscalYear 2025,H1,Q1,Month 1,WorkDay,No,Holiday,Spring/Back to Business,Holiday,1,4
7/01/2025,2025,Year 2025,H1,Q1,January,Week 2,Friday,2025,FiscalYear 2025,H1,Q1,Month 1,WorkDay,No,Holiday,Spring/Back to Business,Holiday,1,5
8/01/2025,2025,Year 2025,H1,Q1,January,Week 2,Saturday,2025,FiscalYear 2025,H1,Q1,Month 1,WeekEnd,Yes,Holiday,Spring/Back to Business,Holiday,1,6
9/01/2025,2025,Year 2025,H1,Q1,January,Week 3,Sunday,2025,FiscalYear 2025,H1,Q1,Month 1,WeekEnd,Yes,Holiday,Spring/Back to Business,Holiday,1,7
10/01/2025,2025,Year 2025,H1,Q1,January,Week 3,Monday,2025,FiscalYear 2025,H1,Q1,Month 1,WorkDay,No,Holiday,Spring/Back to Business,Holiday,1,1
11/01/2025,2025,Year 2025,H1,Q1,January,Week 3,Tuesday,2025,FiscalYear 2025,H1,Q1,Month 1,WorkDay,No,Holiday,Spring/Back to Business,Holiday,1,2
12/01/2025,2025,Year 2025,H1,Q1,January,Week 3,Wednesday,2025,FiscalYear 2025,H1,Q1,Month 1,WorkDay,No,Holiday,Spring/Back to Business,Holiday,1,3
13/01/2025,2025,Year 2025,H1,Q1,January,Week 3,Thursday,2025,FiscalYear 2025,H1,Q1,Month 1,WorkDay,No,Holiday,Spring/Back to Business,Holiday,1,4
14/01/2025,2025,Year 2025,H1,Q1,January,Week 3,Friday,2025,FiscalYear 2025,H1,Q1,Month 1,WorkDay,No,Holiday,Spring/Back to Business,Holiday,1,5
15/01/2025,2025,Year 2025,H1,Q1,January,Week 3,Saturday,2025,FiscalYear 2025,H1,Q1,Month 1,WeekEnd,Yes,Holiday,Spring/Back to Business,Holiday,1,6
16/01/2025,2025,Year 2025,H1,Q1,January,Week 4,Sunday,2025,FiscalYear 2025,H1,Q1,Month 1,WeekEnd,Yes,Holiday,Spring/Back to Business,Holiday,1,7
17/01/2025,2025,Year 2025,H1,Q1,January,Week 4,Monday,2025,FiscalYear 2025,H1,Q1,Month 1,WorkDay,No,Holiday,Spring/Back to Business,Holiday,1,1
18/01/2025,2025,Year 2025,H1,Q1,January,Week 4,Tuesday,2025,FiscalYear 2025,H1,Q1,Month 1,WorkDay,No,Holiday,Spring/Back to Business,Holiday,1,2
19/01/2025,2025,Year 2025,H1,Q1,January,Week 4,Wednesday,2025,FiscalYear 2025,H1,Q1,Month 1,WorkDay,No,Holiday,Spring/Back to Business,Holiday,1,3
20/01/2025,2025,Year 2025,H1,Q1,January,Week 4,Thursday,2025,FiscalYear 2025,H1,Q1,Month 1,WorkDay,No,Holiday,Spring/Back to Business,Holiday,1,4
21/01/2025,2025,Year 2025,H1,Q1,January,Week 4,Friday,2025,FiscalYear 2025,H1,Q1,Month 1,WorkDay,No,Holiday,Spring/Back to Business,Holiday,1,5
22/01/2025,2025,Year 2025,H1,Q1,January,Week 4,Saturday,2025,FiscalYear 2025,H1,Q1,Month 1,WeekEnd,Yes,Holiday,Spring/Back to Business,Holiday,1,6
23/01/2025,2025,Year 2025,H1,Q1,January,Week 5,Sunday,2025,FiscalYear 2025,H1,Q1,Month 1,WeekEnd,Yes,Holiday,Spring/Back to Business,Holiday,1,7
24/01/2025,2025,Year 2025,H1,Q1,January,Week 5,Monday,2025,FiscalYear 2025,H1,Q1,Month 1,WorkDay,No,Holiday,Spring/Back to Business,Holiday,1,1
25/01/2025,2025,Year 2025,H1,Q1,January,Week 5,Tuesday,2025,FiscalYear 2025,H1,Q1,Month 1,WorkDay,No,Holiday,Spring/Back to Business,Holiday,1,2
26/01/2025,2025,Year 2025,H1,Q1,January,Week 5,Wednesday,2025,FiscalYear 2025,H1,Q1,Month 1,WorkDay,No,Holiday,Spring/Back to Business,Holiday,1,3
27/01/2025,2025,Year 2025,H1,Q1,January,Week 5,Thursday,2025,FiscalYear 2025,H1,Q1,Month 1,WorkDay,No,Holiday,Spring/Back to Business,Holiday,1,4
28/01/2025,2025,Year 2025,H1,Q1,January,Week 5,Friday,2025,FiscalYear 2025,H1,Q1,Month 1,WorkDay,No,Holiday,Spring/Back to Business,Holiday,1,5
29/01/2025,2025,Year 2025,H1,Q1,January,Week 5,Saturday,2025,FiscalYear 2025,H1,Q1,Month 1,WeekEnd,Yes,Holiday,Spring/Back to Business,Holiday,1,6
30/01/2025,2025,Year 2025,H1,Q1,January,Week 6,Sunday,2025,FiscalYear 2025,H1,Q1,Month 1,WeekEnd,Yes,Holiday,Spring/Back to Business,Holiday,1,7
31/01/2025,2025,Year 2025,H1,Q1,January,Week 6,Monday,2025,FiscalYear 2025,H1,Q1,Month 1,WorkDay,No,Holiday,Spring/Back to Business,Holiday,1,1
1/02/2025,2025,Year 2025,H1,Q1,February,Week 6,Tuesday,2025,FiscalYear 2025,H1,Q1,Month 2,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,2,2
2/02/2025,2025,Year 2025,H1,Q1,February,Week 6,Wednesday,2025,FiscalYear 2025,H1,Q1,Month 2,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,2,3
3/02/2025,2025,Year 2025,H1,Q1,February,Week 6,Thursday,2025,FiscalYear 2025,H1,Q1,Month 2,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,2,4
4/02/2025,2025,Year 2025,H1,Q1,February,Week 6,Friday,2025,FiscalYear 2025,H1,Q1,Month 2,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,2,5
5/02/2025,2025,Year 2025,H1,Q1,February,Week 6,Saturday,2025,FiscalYear 2025,H1,Q1,Month 2,WeekEnd,Yes,Spring/Business,Spring/Back to Business,Spring/Back to School,2,6
6/02/2025,2025,Year 2025,H1,Q1,February,Week 7,Sunday,2025,FiscalYear 2025,H1,Q1,Month 2,WeekEnd,Yes,Spring/Business,Spring/Back to Business,Spring/Back to School,2,7
7/02/2025,2025,Year 2025,H1,Q1,February,Week 7,Monday,2025,FiscalYear 2025,H1,Q1,Month 2,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,2,1
8/02/2025,2025,Year 2025,H1,Q1,February,Week 7,Tuesday,2025,FiscalYear 2025,H1,Q1,Month 2,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,2,2
9/02/2025,2025,Year 2025,H1,Q1,February,Week 7,Wednesday,2025,FiscalYear 2025,H1,Q1,Month 2,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,2,3
10/02/2025,2025,Year 2025,H1,Q1,February,Week 7,Thursday,2025,FiscalYear 2025,H1,Q1,Month 2,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,2,4
11/02/2025,2025,Year 2025,H1,Q1,February,Week 7,Friday,2025,FiscalYear 2025,H1,Q1,Month 2,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,2,5
12/02/2025,2025,Year 2025,H1,Q1,February,Week 7,Saturday,2025,FiscalYear 2025,H1,Q1,Month 2,WeekEnd,Yes,Spring/Business,Spring/Back to Business,Spring/Back to School,2,6
13/02/2025,2025,Year 2025,H1,Q1,February,Week 8,Sunday,2025,FiscalYear 2025,H1,Q1,Month 2,WeekEnd,Yes,Spring/Business,Spring/Back to Business,Spring/Back to School,2,7
14/02/2025,2025,Year 2025,H1,Q1,February,Week 8,Monday,2025,FiscalYear 2025,H1,Q1,Month 2,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,2,1
15/02/2025,2025,Year 2025,H1,Q1,February,Week 8,Tuesday,2025,FiscalYear 2025,H1,Q1,Month 2,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,2,2
16/02/2025,2025,Year 2025,H1,Q1,February,Week 8,Wednesday,2025,FiscalYear 2025,H1,Q1,Month 2,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,2,3
17/02/2025,2025,Year 2025,H1,Q1,February,Week 8,Thursday,2025,FiscalYear 2025,H1,Q1,Month 2,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,2,4
18/02/2025,2025,Year 2025,H1,Q1,February,Week 8,Friday,2025,FiscalYear 2025,H1,Q1,Month 2,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,2,5
19/02/2025,2025,Year 2025,H1,Q1,February,Week 8,Saturday,2025,FiscalYear 2025,H1,Q1,Month 2,WeekEnd,Yes,Spring/Business,Spring/Back to Business,Spring/Back to School,2,6
20/02/2025,2025,Year 2025,H1,Q1,February,Week 9,Sunday,2025,FiscalYear 2025,H1,Q1,Month 2,WeekEnd,Yes,Spring/Business,Spring/Back to Business,Spring/Back to School,2,7
21/02/2025,2025,Year 2025,H1,Q1,February,Week 9,Monday,2025,FiscalYear 2025,H1,Q1,Month 2,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,2,1
22/02/2025,2025,Year 2025,H1,Q1,February,Week 9,Tuesday,2025,FiscalYear 2025,H1,Q1,Month 2,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,2,2
23/02/2025,2025,Year 2025,H1,Q1,February,Week 9,Wednesday,2025,FiscalYear 2025,H1,Q1,Month 2,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,2,3
24/02/2025,2025,Year 2025,H1,Q1,February,Week 9,Thursday,2025,FiscalYear 2025,H1,Q1,Month 2,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,2,4
25/02/2025,2025,Year 2025,H1,Q1,February,Week 9,Friday,2025,FiscalYear 2025,H1,Q1,Month 2,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,2,5
26/02/2025,2025,Year 2025,H1,Q1,February,Week 9,Saturday,2025,FiscalYear 2025,H1,Q1,Month 2,WeekEnd,Yes,Spring/Business,Spring/Back to Business,Spring/Back to School,2,6
27/02/2025,2025,Year 2025,H1,Q1,February,Week 10,Sunday,2025,FiscalYear 2025,H1,Q1,Month 2,WeekEnd,Yes,Spring/Business,Spring/Back to Business,Spring/Back to School,2,7
28/02/2025,2025,Year 2025,H1,Q1,February,Week 10,Monday,2025,FiscalYear 2025,H1,Q1,Month 2,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,2,1
1/03/2025,2025,Year 2025,H1,Q1,March,Week 10,Tuesday,2025,FiscalYear 2025,H1,Q1,Month 3,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,3,2
2/03/2025,2025,Year 2025,H1,Q1,March,Week 10,Wednesday,2025,FiscalYear 2025,H1,Q1,Month 3,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,3,3
3/03/2025,2025,Year 2025,H1,Q1,March,Week 10,Thursday,2025,FiscalYear 2025,H1,Q1,Month 3,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,3,4
4/03/2025,2025,Year 2025,H1,Q1,March,Week 10,Friday,2025,FiscalYear 2025,H1,Q1,Month 3,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,3,5
5/03/2025,2025,Year 2025,H1,Q1,March,Week 10,Saturday,2025,FiscalYear 2025,H1,Q1,Month 3,WeekEnd,Yes,Spring/Business,Spring/Back to Business,Spring/Back to School,3,6
6/03/2025,2025,Year 2025,H1,Q1,March,Week 11,Sunday,2025,FiscalYear 2025,H1,Q1,Month 3,WeekEnd,Yes,Spring/Business,Spring/Back to Business,Spring/Back to School,3,7
7/03/2025,2025,Year 2025,H1,Q1,March,Week 11,Monday,2025,FiscalYear 2025,H1,Q1,Month 3,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,3,1
8/03/2025,2025,Year 2025,H1,Q1,March,Week 11,Tuesday,2025,FiscalYear 2025,H1,Q1,Month 3,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,3,2
9/03/2025,2025,Year 2025,H1,Q1,March,Week 11,Wednesday,2025,FiscalYear 2025,H1,Q1,Month 3,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,3,3
10/03/2025,2025,Year 2025,H1,Q1,March,Week 11,Thursday,2025,FiscalYear 2025,H1,Q1,Month 3,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,3,4
11/03/2025,2025,Year 2025,H1,Q1,March,Week 11,Friday,2025,FiscalYear 2025,H1,Q1,Month 3,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,3,5
12/03/2025,2025,Year 2025,H1,Q1,March,Week 11,Saturday,2025,FiscalYear 2025,H1,Q1,Month 3,WeekEnd,Yes,Spring/Business,Spring/Back to Business,Spring/Back to School,3,6
13/03/2025,2025,Year 2025,H1,Q1,March,Week 12,Sunday,2025,FiscalYear 2025,H1,Q1,Month 3,WeekEnd,Yes,Spring/Business,Spring/Back to Business,Spring/Back to School,3,7
14/03/2025,2025,Year 2025,H1,Q1,March,Week 12,Monday,2025,FiscalYear 2025,H1,Q1,Month 3,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,3,1
15/03/2025,2025,Year 2025,H1,Q1,March,Week 12,Tuesday,2025,FiscalYear 2025,H1,Q1,Month 3,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,3,2
16/03/2025,2025,Year 2025,H1,Q1,March,Week 12,Wednesday,2025,FiscalYear 2025,H1,Q1,Month 3,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,3,3
17/03/2025,2025,Year 2025,H1,Q1,March,Week 12,Thursday,2025,FiscalYear 2025,H1,Q1,Month 3,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,3,4
18/03/2025,2025,Year 2025,H1,Q1,March,Week 12,Friday,2025,FiscalYear 2025,H1,Q1,Month 3,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,3,5
19/03/2025,2025,Year 2025,H1,Q1,March,Week 12,Saturday,2025,FiscalYear 2025,H1,Q1,Month 3,WeekEnd,Yes,Spring/Business,Spring/Back to Business,Spring/Back to School,3,6
20/03/2025,2025,Year 2025,H1,Q1,March,Week 13,Sunday,2025,FiscalYear 2025,H1,Q1,Month 3,WeekEnd,Yes,Spring/Business,Spring/Back to Business,Spring/Back to School,3,7
21/03/2025,2025,Year 2025,H1,Q1,March,Week 13,Monday,2025,FiscalYear 2025,H1,Q1,Month 3,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,3,1
22/03/2025,2025,Year 2025,H1,Q1,March,Week 13,Tuesday,2025,FiscalYear 2025,H1,Q1,Month 3,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,3,2
23/03/2025,2025,Year 2025,H1,Q1,March,Week 13,Wednesday,2025,FiscalYear 2025,H1,Q1,Month 3,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,3,3
24/03/2025,2025,Year 2025,H1,Q1,March,Week 13,Thursday,2025,FiscalYear 2025,H1,Q1,Month 3,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,3,4
25/03/2025,2025,Year 2025,H1,Q1,March,Week 13,Friday,2025,FiscalYear 2025,H1,Q1,Month 3,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,3,5
26/03/2025,2025,Year 2025,H1,Q1,March,Week 13,Saturday,2025,FiscalYear 2025,H1,Q1,Month 3,WeekEnd,Yes,Spring/Business,Spring/Back to Business,Spring/Back to School,3,6
27/03/2025,2025,Year 2025,H1,Q1,March,Week 14,Sunday,2025,FiscalYear 2025,H1,Q1,Month 3,WeekEnd,Yes,Spring/Business,Spring/Back to Business,Spring/Back to School,3,7
28/03/2025,2025,Year 2025,H1,Q1,March,Week 14,Monday,2025,FiscalYear 2025,H1,Q1,Month 3,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,3,1
29/03/2025,2025,Year 2025,H1,Q1,March,Week 14,Tuesday,2025,FiscalYear 2025,H1,Q1,Month 3,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,3,2
30/03/2025,2025,Year 2025,H1,Q1,March,Week 14,Wednesday,2025,FiscalYear 2025,H1,Q1,Month 3,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,3,3
31/03/2025,2025,Year 2025,H1,Q1,March,Week 14,Thursday,2025,FiscalYear 2025,H1,Q1,Month 3,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,3,4
1/04/2025,2025,Year 2025,H1,Q2,April,Week 14,Friday,2025,FiscalYear 2025,H1,Q2,Month 4,WorkDay,No,No Season,No Season,Spring/Back to School,4,5
2/04/2025,2025,Year 2025,H1,Q2,April,Week 14,Saturday,2025,FiscalYear 2025,H1,Q2,Month 4,WeekEnd,Yes,No Season,No Season,Spring/Back to School,4,6
3/04/2025,2025,Year 2025,H1,Q2,April,Week 15,Sunday,2025,FiscalYear 2025,H1,Q2,Month 4,WeekEnd,Yes,No Season,No Season,Spring/Back to School,4,7
4/04/2025,2025,Year 2025,H1,Q2,April,Week 15,Monday,2025,FiscalYear 2025,H1,Q2,Month 4,WorkDay,No,No Season,No Season,Spring/Back to School,4,1
5/04/2025,2025,Year 2025,H1,Q2,April,Week 15,Tuesday,2025,FiscalYear 2025,H1,Q2,Month 4,WorkDay,No,No Season,No Season,Spring/Back to School,4,2
6/04/2025,2025,Year 2025,H1,Q2,April,Week 15,Wednesday,2025,FiscalYear 2025,H1,Q2,Month 4,WorkDay,No,No Season,No Season,Spring/Back to School,4,3
7/04/2025,2025,Year 2025,H1,Q2,April,Week 15,Thursday,2025,FiscalYear 2025,H1,Q2,Month 4,WorkDay,No,No Season,No Season,Spring/Back to School,4,4
8/04/2025,2025,Year 2025,H1,Q2,April,Week 15,Friday,2025,FiscalYear 2025,H1,Q2,Month 4,WorkDay,No,No Season,No Season,Spring/Back to School,4,5
9/04/2025,2025,Year 2025,H1,Q2,April,Week 15,Saturday,2025,FiscalYear 2025,H1,Q2,Month 4,WeekEnd,Yes,No Season,No Season,Spring/Back to School,4,6
10/04/2025,2025,Year 2025,H1,Q2,April,Week 16,Sunday,2025,FiscalYear 2025,H1,Q2,Month 4,WeekEnd,Yes,No Season,No Season,Spring/Back to School,4,7
11/04/2025,2025,Year 2025,H1,Q2,April,Week 16,Monday,2025,FiscalYear 2025,H1,Q2,Month 4,WorkDay,No,No Season,No Season,Spring/Back to School,4,1
12/04/2025,2025,Year 2025,H1,Q2,April,Week 16,Tuesday,2025,FiscalYear 2025,H1,Q2,Month 4,WorkDay,No,No Season,No Season,Spring/Back to School,4,2
13/04/2025,2025,Year 2025,H1,Q2,April,Week 16,Wednesday,2025,FiscalYear 2025,H1,Q2,Month 4,WorkDay,No,No Season,No Season,Spring/Back to School,4,3
14/04/2025,2025,Year 2025,H1,Q2,April,Week 16,Thursday,2025,FiscalYear 2025,H1,Q2,Month 4,WorkDay,No,No Season,No Season,Spring/Back to School,4,4
15/04/2025,2025,Year 2025,H1,Q2,April,Week 16,Friday,2025,FiscalYear 2025,H1,Q2,Month 4,WorkDay,No,No Season,No Season,Spring/Back to School,4,5
16/04/2025,2025,Year 2025,H1,Q2,April,Week 16,Saturday,2025,FiscalYear 2025,H1,Q2,Month 4,WeekEnd,Yes,No Season,No Season,Spring/Back to School,4,6
17/04/2025,2025,Year 2025,H1,Q2,April,Week 17,Sunday,2025,FiscalYear 2025,H1,Q2,Month 4,WeekEnd,Yes,No Season,No Season,Spring/Back to School,4,7
18/04/2025,2025,Year 2025,H1,Q2,April,Week 17,Monday,2025,FiscalYear 2025,H1,Q2,Month 4,WorkDay,No,No Season,No Season,Spring/Back to School,4,1
19/04/2025,2025,Year 2025,H1,Q2,April,Week 17,Tuesday,2025,FiscalYear 2025,H1,Q2,Month 4,WorkDay,No,No Season,No Season,Spring/Back to School,4,2
20/04/2025,2025,Year 2025,H1,Q2,April,Week 17,Wednesday,2025,FiscalYear 2025,H1,Q2,Month 4,WorkDay,No,No Season,No Season,Spring/Back to School,4,3
21/04/2025,2025,Year 2025,H1,Q2,April,Week 17,Thursday,2025,FiscalYear 2025,H1,Q2,Month 4,WorkDay,No,No Season,No Season,Spring/Back to School,4,4
22/04/2025,2025,Year 2025,H1,Q2,April,Week 17,Friday,2025,FiscalYear 2025,H1,Q2,Month 4,WorkDay,No,No Season,No Season,Spring/Back to School,4,5
23/04/2025,2025,Year 2025,H1,Q2,April,Week 17,Saturday,2025,FiscalYear 2025,H1,Q2,Month 4,WeekEnd,Yes,No Season,No Season,Spring/Back to School,4,6
24/04/2025,2025,Year 2025,H1,Q2,April,Week 18,Sunday,2025,FiscalYear 2025,H1,Q2,Month 4,WeekEnd,Yes,No Season,No Season,Spring/Back to School,4,7
25/04/2025,2025,Year 2025,H1,Q2,April,Week 18,Monday,2025,FiscalYear 2025,H1,Q2,Month 4,WorkDay,No,No Season,No Season,Spring/Back to School,4,1
26/04/2025,2025,Year 2025,H1,Q2,April,Week 18,Tuesday,2025,FiscalYear 2025,H1,Q2,Month 4,WorkDay,No,No Season,No Season,Spring/Back to School,4,2
27/04/2025,2025,Year 2025,H1,Q2,April,Week 18,Wednesday,2025,FiscalYear 2025,H1,Q2,Month 4,WorkDay,No,No Season,No Season,Spring/Back to School,4,3
28/04/2025,2025,Year 2025,H1,Q2,April,Week 18,Thursday,2025,FiscalYear 2025,H1,Q2,Month 4,WorkDay,No,No Season,No Season,Spring/Back to School,4,4
29/04/2025,2025,Year 2025,H1,Q2,April,Week 18,Friday,2025,FiscalYear 2025,H1,Q2,Month 4,WorkDay,No,No Season,No Season,Spring/Back to School,4,5
30/04/2025,2025,Year 2025,H1,Q2,April,Week 18,Saturday,2025,FiscalYear 2025,H1,Q2,Month 4,WeekEnd,Yes,No Season,No Season,Spring/Back to School,4,6
1/05/2025,2025,Year 2025,H1,Q2,May,Week 19,Sunday,2025,FiscalYear 2025,H1,Q2,Month 5,WeekEnd,Yes,No Season,No Season,Tax Time/Summer,5,7
2/05/2025,2025,Year 2025,H1,Q2,May,Week 19,Monday,2025,FiscalYear 2025,H1,Q2,Month 5,WorkDay,No,No Season,No Season,Tax Time/Summer,5,1
3/05/2025,2025,Year 2025,H1,Q2,May,Week 19,Tuesday,2025,FiscalYear 2025,H1,Q2,Month 5,WorkDay,No,No Season,No Season,Tax Time/Summer,5,2
4/05/2025,2025,Year 2025,H1,Q2,May,Week 19,Wednesday,2025,FiscalYear 2025,H1,Q2,Month 5,WorkDay,No,No Season,No Season,Tax Time/Summer,5,3
5/05/2025,2025,Year 2025,H1,Q2,May,Week 19,Thursday,2025,FiscalYear 2025,H1,Q2,Month 5,WorkDay,No,No Season,No Season,Tax Time/Summer,5,4
6/05/2025,2025,Year 2025,H1,Q2,May,Week 19,Friday,2025,FiscalYear 2025,H1,Q2,Month 5,WorkDay,No,No Season,No Season,Tax Time/Summer,5,5
7/05/2025,2025,Year 2025,H1,Q2,May,Week 19,Saturday,2025,FiscalYear 2025,H1,Q2,Month 5,WeekEnd,Yes,No Season,No Season,Tax Time/Summer,5,6
8/05/2025,2025,Year 2025,H1,Q2,May,Week 20,Sunday,2025,FiscalYear 2025,H1,Q2,Month 5,WeekEnd,Yes,No Season,No Season,Tax Time/Summer,5,7
9/05/2025,2025,Year 2025,H1,Q2,May,Week 20,Monday,2025,FiscalYear 2025,H1,Q2,Month 5,WorkDay,No,No Season,No Season,Tax Time/Summer,5,1
10/05/2025,2025,Year 2025,H1,Q2,May,Week 20,Tuesday,2025,FiscalYear 2025,H1,Q2,Month 5,WorkDay,No,No Season,No Season,Tax Time/Summer,5,2
11/05/2025,2025,Year 2025,H1,Q2,May,Week 20,Wednesday,2025,FiscalYear 2025,H1,Q2,Month 5,WorkDay,No,No Season,No Season,Tax Time/Summer,5,3
12/05/2025,2025,Year 2025,H1,Q2,May,Week 20,Thursday,2025,FiscalYear 2025,H1,Q2,Month 5,WorkDay,No,No Season,No Season,Tax Time/Summer,5,4
13/05/2025,2025,Year 2025,H1,Q2,May,Week 20,Friday,2025,FiscalYear 2025,H1,Q2,Month 5,WorkDay,No,No Season,No Season,Tax Time/Summer,5,5
14/05/2025,2025,Year 2025,H1,Q2,May,Week 20,Saturday,2025,FiscalYear 2025,H1,Q2,Month 5,WeekEnd,Yes,No Season,No Season,Tax Time/Summer,5,6
15/05/2025,2025,Year 2025,H1,Q2,May,Week 21,Sunday,2025,FiscalYear 2025,H1,Q2,Month 5,WeekEnd,Yes,No Season,No Season,Tax Time/Summer,5,7
16/05/2025,2025,Year 2025,H1,Q2,May,Week 21,Monday,2025,FiscalYear 2025,H1,Q2,Month 5,WorkDay,No,No Season,No Season,Tax Time/Summer,5,1
17/05/2025,2025,Year 2025,H1,Q2,May,Week 21,Tuesday,2025,FiscalYear 2025,H1,Q2,Month 5,WorkDay,No,No Season,No Season,Tax Time/Summer,5,2
18/05/2025,2025,Year 2025,H1,Q2,May,Week 21,Wednesday,2025,FiscalYear 2025,H1,Q2,Month 5,WorkDay,No,No Season,No Season,Tax Time/Summer,5,3
19/05/2025,2025,Year 2025,H1,Q2,May,Week 21,Thursday,2025,FiscalYear 2025,H1,Q2,Month 5,WorkDay,No,No Season,No Season,Tax Time/Summer,5,4
20/05/2025,2025,Year 2025,H1,Q2,May,Week 21,Friday,2025,FiscalYear 2025,H1,Q2,Month 5,WorkDay,No,No Season,No Season,Tax Time/Summer,5,5
21/05/2025,2025,Year 2025,H1,Q2,May,Week 21,Saturday,2025,FiscalYear 2025,H1,Q2,Month 5,WeekEnd,Yes,No Season,No Season,Tax Time/Summer,5,6
22/05/2025,2025,Year 2025,H1,Q2,May,Week 22,Sunday,2025,FiscalYear 2025,H1,Q2,Month 5,WeekEnd,Yes,No Season,No Season,Tax Time/Summer,5,7
23/05/2025,2025,Year 2025,H1,Q2,May,Week 22,Monday,2025,FiscalYear 2025,H1,Q2,Month 5,WorkDay,No,No Season,No Season,Tax Time/Summer,5,1
24/05/2025,2025,Year 2025,H1,Q2,May,Week 22,Tuesday,2025,FiscalYear 2025,H1,Q2,Month 5,WorkDay,No,No Season,No Season,Tax Time/Summer,5,2
25/05/2025,2025,Year 2025,H1,Q2,May,Week 22,Wednesday,2025,FiscalYear 2025,H1,Q2,Month 5,WorkDay,No,No Season,No Season,Tax Time/Summer,5,3
26/05/2025,2025,Year 2025,H1,Q2,May,Week 22,Thursday,2025,FiscalYear 2025,H1,Q2,Month 5,WorkDay,No,No Season,No Season,Tax Time/Summer,5,4
27/05/2025,2025,Year 2025,H1,Q2,May,Week 22,Friday,2025,FiscalYear 2025,H1,Q2,Month 5,WorkDay,No,No Season,No Season,Tax Time/Summer,5,5
28/05/2025,2025,Year 2025,H1,Q2,May,Week 22,Saturday,2025,FiscalYear 2025,H1,Q2,Month 5,WeekEnd,Yes,No Season,No Season,Tax Time/Summer,5,6
29/05/2025,2025,Year 2025,H1,Q2,May,Week 23,Sunday,2025,FiscalYear 2025,H1,Q2,Month 5,WeekEnd,Yes,No Season,No Season,Tax Time/Summer,5,7
30/05/2025,2025,Year 2025,H1,Q2,May,Week 23,Monday,2025,FiscalYear 2025,H1,Q2,Month 5,WorkDay,No,No Season,No Season,Tax Time/Summer,5,1
31/05/2025,2025,Year 2025,H1,Q2,May,Week 23,Tuesday,2025,FiscalYear 2025,H1,Q2,Month 5,WorkDay,No,No Season,No Season,Tax Time/Summer,5,2
